timestamp,cycle,direction,sweep_channel,cmd_thumb_rot,cmd_thumb_flex,cmd_index,cmd_middle,cmd_ring,cmd_pinky,rb_thumb_rot,rb_thumb_flex,rb_index,rb_middle,rb_ring,rb_pinky
1774764664.151555,1,forward,0,60.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0
1774764664.5607736,1,forward,0,75.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0
1774764664.9675643,1,forward,0,90.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0
1774764666.0009863,1,reverse,0,90.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0
1774764666.4077914,1,reverse,0,75.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0
1774764666.8170166,1,reverse,0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0
1774764667.2239192,1,reverse,0,45.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0
1774764667.6328442,1,reverse,0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
1774764668.0398097,1,reverse,0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
1774764668.4489822,1,reverse,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774764669.4798896,2,forward,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774764669.8890147,2,forward,0,15.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
1774764670.295933,2,forward,0,30.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0
1774764670.7049487,2,forward,0,45.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0
1774764671.1117356,2,forward,0,60.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0
1774764671.5210292,2,forward,0,75.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0
1774764671.9277987,2,forward,0,90.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0
1774764672.96117,2,reverse,0,90.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0
1774764673.3678715,2,reverse,0,75.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0
1774764673.777445,2,reverse,0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0
1774764674.1839044,2,reverse,0,45.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0
1774764674.593284,2,reverse,0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
1774764675.0002851,2,reverse,0,15.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
1774764675.4091187,2,reverse,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774764676.4401045,0,forward,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774764676.8493388,0,forward,1,0.0,15.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
1774764677.2559237,0,forward,1,0.0,30.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
1774764677.6649652,0,forward,1,0.0,45.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0
1774764678.0719745,0,forward,1,0.0,60.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0
1774764678.4812486,0,forward,1,0.0,75.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0
1774764678.8879435,0,forward,1,0.0,90.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0
1774764679.9210281,0,reverse,1,0.0,90.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0
1774764680.327808,0,reverse,1,0.0,75.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0
1774764680.736939,0,reverse,1,0.0,60.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0
1774764681.1438322,0,reverse,1,0.0,45.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0
1774764681.553107,0,reverse,1,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
1774764681.9599195,0,reverse,1,0.0,15.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
1774764682.3690996,0,reverse,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774764683.399918,1,forward,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774764683.8092306,1,forward,1,0.0,15.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
1774764684.2163172,1,forward,1,0.0,30.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0
1774764684.6251652,1,forward,1,0.0,45.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0
1774764685.0322778,1,forward,1,0.0,60.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0
1774764685.4412875,1,forward,1,0.0,75.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0
1774764685.8481293,1,forward,1,0.0,90.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0
1774764686.8814285,1,reverse,1,0.0,90.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0
1774764687.2879903,1,reverse,1,0.0,75.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0
1774764687.6909454,1,reverse,1,0.0,60.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0
1774764688.0999072,1,reverse,1,0.0,45.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0
1774764688.5133374,1,reverse,1,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
1774764688.9199793,1,reverse,1,0.0,15.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
1774764689.3296409,1,reverse,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774764690.3604949,2,forward,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774764690.76983,2,forward,1,0.0,15.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
1774764691.176437,2,forward,1,0.0,30.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0
1774764691.5857854,2,forward,1,0.0,45.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0
1774764691.9929354,2,forward,1,0.0,60.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0
1774764692.4016519,2,forward,1,0.0,75.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0
1774764692.8081403,2,forward,1,0.0,90.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0
1774764693.8416827,2,reverse,1,0.0,90.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0
1774764694.2481315,2,reverse,1,0.0,75.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0
1774764694.657416,2,reverse,1,0.0,60.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0
1774764695.0645285,2,reverse,1,0.0,45.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0
1774764695.47381,2,reverse,1,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
1774764695.88039,2,reverse,1,0.0,15.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
1774764696.2899144,2,reverse,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774764697.320566,0,forward,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774764697.729782,0,forward,2,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
1774764698.1365852,0,forward,2,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0
1774764698.5459163,0,forward,2,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0
1774764698.9528463,0,forward,2,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0
1774764699.3616521,0,forward,2,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0
1774764699.7686021,0,forward,2,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0
1774764700.8018484,0,reverse,2,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0
1774764701.2088628,0,reverse,2,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0
1774764701.617819,0,reverse,2,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0
1774764702.0244212,0,reverse,2,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0
1774764702.433941,0,reverse,2,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0
1774764702.840818,0,reverse,2,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
1774764703.2497656,0,reverse,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774764704.2806804,1,forward,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774764704.6897805,1,forward,2,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
1774764705.0969584,1,forward,2,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0
1774764705.505947,1,forward,2,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0
1774764705.9127948,1,forward,2,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0
1774764706.322074,1,forward,2,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0
1774764706.7287688,1,forward,2,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0
1774764707.7620592,1,reverse,2,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0
1774764708.1689205,1,reverse,2,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0
1774764708.5780034,1,reverse,2,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0
1774764708.9847536,1,reverse,2,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0
1774764709.3938746,1,reverse,2,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0
1774764709.8008401,1,reverse,2,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
1774764710.2102501,1,reverse,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774764711.240891,2,forward,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774764711.6502066,2,forward,2,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
1774764712.0570264,2,forward,2,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0
1774764712.466407,2,forward,2,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0
1774764712.8729858,2,forward,2,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0
1774764713.2820723,2,forward,2,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0
1774764713.6888406,2,forward,2,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0
1774764714.722124,2,reverse,2,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0
1774764715.129022,2,reverse,2,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0
1774764715.5382571,2,reverse,2,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0
1774764715.945062,2,reverse,2,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0
1774764716.3542364,2,reverse,2,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0
1774764716.7610538,2,reverse,2,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
1774764717.1702383,2,reverse,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774764718.2008512,0,forward,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774764718.6101067,0,forward,3,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
1774764719.0170105,0,forward,3,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
1774764719.4261022,0,forward,3,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0
1774764719.8329957,0,forward,3,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0
1774764720.2422626,0,forward,3,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0
1774764720.6494992,0,forward,3,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0
1774764721.6823437,0,reverse,3,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0
1774764722.089034,0,reverse,3,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0
1774764722.4982264,0,reverse,3,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0
1774764722.904996,0,reverse,3,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0
1774764723.3143964,0,reverse,3,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
1774764723.7215402,0,reverse,3,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
1774764724.1308184,0,reverse,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774764725.1614726,1,forward,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774764725.5703952,1,forward,3,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
1774764725.9772656,1,forward,3,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
1774764726.3864832,1,forward,3,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0
1774764726.793286,1,forward,3,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0
1774764727.2023375,1,forward,3,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0
1774764727.609429,1,forward,3,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0
1774764728.6426163,1,reverse,3,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0
1774764729.049485,1,reverse,3,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0
1774764729.4586847,1,reverse,3,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0
1774764729.865309,1,reverse,3,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0
1774764730.2749147,1,reverse,3,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
1774764730.681265,1,reverse,3,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
1774764731.0905519,1,reverse,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774764732.121477,2,forward,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774764732.5309272,2,forward,3,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
1774764732.9376512,2,forward,3,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
1774764733.3467443,2,forward,3,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0
1774764733.753409,2,forward,3,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0
1774764734.1624668,2,forward,3,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0
1774764734.5696218,2,forward,3,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0
1774764735.6027033,2,reverse,3,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0
1774764736.0094886,2,reverse,3,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0
1774764736.4188752,2,reverse,3,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0
1774764736.8255215,2,reverse,3,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0
1774764737.2346604,2,reverse,3,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0
1774764737.6418557,2,reverse,3,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
1774764738.0509849,2,reverse,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774764739.081421,0,forward,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774764739.4907725,0,forward,4,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
1774764739.8973756,0,forward,4,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0
1774764740.3069944,0,forward,4,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0
1774764740.7137647,0,forward,4,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0
1774764741.1228175,0,forward,4,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0
1774764741.529834,0,forward,4,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0
1774764742.5629852,0,reverse,4,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0
1774764742.9699178,0,reverse,4,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0
1774764743.3789513,0,reverse,4,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0
1774764743.785841,0,reverse,4,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0
1774764744.1947968,0,reverse,4,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0
1774764744.6019106,0,reverse,4,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
1774764745.0111644,0,reverse,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774764746.0419247,1,forward,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774764746.4513307,1,forward,4,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
1774764746.8581734,1,forward,4,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0
1774764747.2670724,1,forward,4,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0
1774764747.6741002,1,forward,4,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0
1774764748.0829518,1,forward,4,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0
1774764748.49002,1,forward,4,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0
1774764749.5232725,1,reverse,4,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0
1774764749.9299655,1,reverse,4,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0
1774764750.339055,1,reverse,4,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0
1774764750.7461703,1,reverse,4,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0
1774764751.1549819,1,reverse,4,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0
1774764751.5619056,1,reverse,4,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
1774764751.9714835,1,reverse,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774764753.001942,2,forward,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774764753.4111822,2,forward,4,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
1774764753.8177633,2,forward,4,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0
1774764754.2270591,2,forward,4,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0
1774764754.6338427,2,forward,4,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0
1774764755.043405,2,forward,4,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0
1774764755.4500103,2,forward,4,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0
1774764756.4830759,2,reverse,4,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0
1774764756.8902142,2,reverse,4,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0
1774764757.299124,2,reverse,4,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0
1774764757.7061555,2,reverse,4,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0
1774764758.1155515,2,reverse,4,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0
1774764758.5221953,2,reverse,4,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0
1774764758.9313264,2,reverse,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774764759.962357,0,forward,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774764760.3712153,0,forward,5,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0
1774764760.7779255,0,forward,5,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0
1774764761.1872764,0,forward,5,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,45.0
